	tokens	surprisal
176045	None	None
176046	None	None
176047	None	None
176048	None	None
176049	None	None
176050	None	None
176051	None	None
176052	None	None
176053	None	None
176054	None	None
176055	None	None
176056	None	None
176057	None	None
176058	None	None
176059	None	None
176060	None	None
176061	None	None
176062	None	None
176063	None	None
176064	None	None
176065	None	None
176066	None	None
176067	None	None
176068	None	None
176069	None	None
176070	None	None
176071	None	None
176072	None	None
176073	None	None
176074	None	None
176075	None	None
176076	None	None
176077	None	None
176078	None	None
176079	None	None
176080	None	None
176081	None	None
176082	None	None
176083	None	None
176084	None	None
176085	None	None
176086	None	None
176087	None	None
176088	None	None
176089	None	None
176090	None	None
176091	None	None
176092	None	None
176093	None	None
176094	None	None
176095	None	None
176096	None	None
176097	None	None
176098	None	None
176099	None	None
176100	None	None
176101	None	None
176102	None	None
176103	None	None
176104	None	None
176105	None	None
176106	None	None
176107	None	None
176108	None	None
176109	None	None
176110	None	None
176111	None	None
176112	None	None
176113	None	None
176114	None	None
176115	And	14.6032674531039
176116	I	9.178033574487394
176117	heard	13.786988660354373
176118	a	14.789556948807764
176119	great	12.786278562208434
176120	voice	8.845581438432657
176121	out	12.361147072172264
176122	of	9.870065522295807
176123	the	15.222172715898205
176124	temple	14.096146556454904
176125	saying	12.541896072776158
176126	to	10.476747107436498
176127	the	13.730667255196224
176128	seven	12.38845293446338
176129	angels	19.196143610845912
176130	Go	9.483249416560168
176131	your	13.633204233685072
176132	ways	17.659607092722762
176133	and	12.840700365031296
176134	pour	20.879995531112183
176135	out	11.721435550065985
176136	the	15.908031538842572
176137	vials	46.80574602331344
176138	of	13.02206287030491
176139	the	12.706104065072383
176140	wrath	19.96714812540422
176141	of	13.872971539609905
176142	God	11.715173217537826
176143	upon	16.64671288555521
176144	the	13.129464166357133
176145	earth	15.088917198298118
176146	And	11.394586044362562
176147	the	12.022637352486875
176148	first	13.083058334757002
176149	went	14.476753808733376
176150	and	10.398660712191722
176151	poured	18.767294367413417
176152	out	10.80849538120785
176153	his	12.794989094933003
176154	vial	29.853639895443578
176155	upon	15.16860074105157
176156	the	10.986557879875143
176157	earth	16.6935590139832
176158	and	9.213819028528777
176159	there	10.383164584908098
176160	fell	16.104150732752927
176161	a	14.990818062208367
176162	noisome	47.733697840299605
176163	and	9.590287439551725
176164	grievous	35.44459602259213
176165	sore	20.48567372939172
176166	upon	14.270475404637452
176167	the	10.777371785150319
176168	men	16.470492950743473
176169	which	11.542339826610378
176170	had	9.054108366580383
176171	the	13.001439524799071
176172	mark	14.946360760965108
176173	of	12.93771220458362
176174	the	11.83788054590309
176175	beast	20.179431368395328
176176	and	8.922160554870505
176177	upon	12.490590428411403
176178	them	12.344589381817533
176179	which	10.537658245022156
176180	worshipped	14.747992965852049
176181	his	10.824750317146364
176182	image	18.393588913207573
176183	And	11.478318096617484
176184	the	11.797773473771652
176185	second	14.900848540986006
176186	angel	18.148194638715417
176187	poured	20.519294220905767
176188	out	11.564975451529778
176189	his	13.264596027658133
176190	vial	38.16794134196212
176191	upon	14.53778008058047
176192	the	10.712358770739735
176193	sea	15.144187567833105
176194	and	9.02982229753014
176195	it	12.507257454327561
176196	became	15.270663363295874
176197	as	11.530732310269686
176198	the	11.647850669412119
176199	blood	14.925833215497224
176200	of	14.805006948797214
176201	a	13.400731715450737
176202	dead	12.878540786018792
176203	man	14.82416465068741
176204	and	9.615732818239726
176205	every	14.98029085170113
176206	living	9.964686061471475
176207	soul	14.774770788521819
176208	died	13.835792160992979
176209	in	13.150389499460646
176210	the	13.611177694962642
176211	sea	15.415654934444422
176212	And	11.463205701103695
176213	the	13.095393306359748
176214	third	15.251862544286107
176215	angel	16.22689048073957
176216	poured	22.106822825731758
176217	out	11.905880100049613
176218	his	13.741816859000924
176219	vial	38.263447777886114
176220	upon	14.06461370526939
176221	the	11.551960847307399
176222	rivers	15.675043513235456
176223	and	11.599724440777232
176224	fount	41.587120728131225
176225	None	None
176226	None	None
176227	None	None
176228	None	None
176229	None	None
176230	None	None
176231	None	None
176232	None	None
176233	None	None
176234	None	None
176235	None	None
176236	None	None
176237	None	None
176238	None	None
176239	None	None
176240	None	None
176241	None	None
176242	None	None
176243	None	None
176244	None	None
176245	None	None
176246	None	None
176247	None	None
176248	None	None
176249	None	None
176250	None	None
176251	None	None
176252	None	None
176253	None	None
176254	None	None
176255	None	None
176256	None	None
176257	None	None
176258	None	None
176259	None	None
176260	None	None
176261	None	None
176262	None	None
176263	None	None
176264	None	None
176265	None	None
176266	None	None
176267	None	None
176268	None	None
176269	None	None
176270	None	None
176271	None	None
176272	None	None
176273	None	None
176274	None	None
176275	None	None
176276	None	None
176277	None	None
176278	None	None
176279	None	None
176280	None	None
176281	None	None
176282	None	None
176283	None	None
176284	None	None
176285	None	None
176286	None	None
176287	None	None
176288	None	None
176289	None	None
176290	None	None
176291	None	None
176292	None	None
176293	None	None
176294	None	None
176295	None	None
176296	None	None
176297	None	None
176298	None	None
176299	None	None
176300	None	None
176301	None	None
176302	None	None
176303	None	None
176304	None	None
176305	None	None
176306	None	None
176307	None	None
176308	None	None
176309	None	None
176310	None	None
176311	None	None
176312	None	None
176313	None	None
176314	None	None
176315	None	None
176316	None	None
176317	None	None
176318	None	None
176319	None	None
176320	None	None
176321	None	None
176322	None	None
176323	None	None
176324	None	None
176325	None	None
176326	None	None
176327	None	None
176328	None	None
176329	None	None
176330	None	None
176331	None	None
176332	None	None
176333	None	None
176334	None	None
176335	None	None
176336	None	None
176337	None	None
176338	None	None
176339	None	None
176340	None	None
176341	None	None
176342	None	None
176343	None	None
176344	None	None
176345	None	None
176346	None	None
176347	None	None
176348	None	None
176349	None	None
176350	None	None
176351	None	None
176352	None	None
176353	None	None
176354	None	None
176355	None	None
176356	None	None
176357	None	None
176358	None	None
176359	None	None
176360	None	None
176361	None	None
176362	None	None
176363	None	None
176364	None	None
176365	None	None
176366	None	None
176367	None	None
176368	None	None
176369	None	None
176370	None	None
176371	None	None
176372	None	None
176373	None	None
176374	None	None
176375	None	None
176376	None	None
176377	None	None
176378	None	None
176379	None	None
176380	None	None
176381	None	None
176382	None	None
176383	None	None
176384	None	None
176385	None	None
176386	None	None
176387	None	None
176388	None	None
176389	None	None
176390	None	None
176391	None	None
176392	None	None
176393	None	None
176394	None	None
176395	None	None
176396	None	None
176397	None	None
176398	None	None
176399	None	None
176400	None	None
176401	None	None
176402	None	None
176403	None	None
176404	None	None
176405	None	None
176406	None	None
176407	None	None
176408	None	None
176409	None	None
176410	None	None
176411	None	None
176412	None	None
176413	None	None
176414	None	None
176415	None	None
176416	None	None
176417	None	None
176418	None	None
176419	None	None
176420	None	None
176421	None	None
176422	None	None
176423	None	None
176424	None	None
176425	None	None
176426	None	None
176427	None	None
176428	None	None
176429	None	None
176430	None	None
176431	None	None
176432	None	None
176433	None	None
176434	None	None
176435	None	None
176436	None	None
176437	None	None
176438	None	None
176439	None	None
176440	None	None
176441	None	None
176442	None	None
176443	None	None
176444	None	None
176445	None	None
176446	None	None
176447	None	None
176448	None	None
176449	None	None
176450	None	None
176451	None	None
176452	None	None
176453	None	None
176454	None	None
176455	None	None
176456	None	None
176457	None	None
176458	None	None
176459	None	None
176460	None	None
176461	None	None
176462	None	None
176463	None	None
176464	None	None
176465	None	None
176466	None	None
176467	None	None
176468	None	None
176469	None	None
176470	None	None
176471	None	None
176472	None	None
176473	None	None
176474	None	None
176475	None	None
176476	None	None
176477	None	None
176478	None	None
176479	None	None
176480	None	None
176481	None	None
176482	None	None
176483	None	None
176484	None	None
176485	None	None
176486	None	None
176487	None	None
176488	None	None
176489	None	None
176490	None	None
176491	None	None
176492	None	None
176493	None	None
176494	None	None
176495	None	None
176496	None	None
176497	None	None
176498	None	None
176499	None	None
176500	None	None
176501	None	None
176502	None	None
176503	None	None
176504	None	None
176505	None	None
176506	None	None
176507	None	None
176508	None	None
176509	None	None
176510	None	None
176511	None	None
176512	None	None
176513	None	None
176514	None	None
176515	None	None
176516	None	None
176517	None	None
176518	None	None
176519	None	None
176520	None	None
176521	None	None
176522	None	None
176523	None	None
176524	None	None
176525	None	None
176526	None	None
176527	None	None
176528	None	None
176529	None	None
176530	None	None
176531	None	None
176532	None	None
176533	None	None
176534	None	None
176535	None	None
176536	None	None
176537	None	None
176538	None	None
176539	None	None
176540	None	None
176541	None	None
176542	None	None
176543	None	None
176544	None	None
176545	None	None
176546	None	None
176547	None	None
176548	None	None
176549	None	None
176550	None	None
176551	None	None
176552	None	None
176553	None	None
176554	None	None
176555	None	None
176556	None	None
176557	None	None
176558	None	None
176559	None	None
176560	None	None
176561	None	None
176562	None	None
176563	None	None
176564	None	None
176565	None	None
176566	None	None
176567	None	None
176568	None	None
176569	None	None
176570	None	None
176571	None	None
176572	None	None
176573	None	None
176574	None	None
176575	None	None
176576	None	None
176577	None	None
176578	None	None
176579	None	None
176580	None	None
176581	None	None
176582	None	None
176583	None	None
176584	None	None
176585	None	None
176586	None	None
176587	None	None
176588	None	None
176589	None	None
176590	None	None
176591	None	None
176592	None	None
176593	None	None
176594	None	None
176595	None	None
176596	None	None
176597	None	None
176598	None	None
176599	None	None
176600	None	None
176601	None	None
176602	None	None
176603	None	None
176604	None	None
176605	None	None
176606	None	None
176607	None	None
176608	None	None
176609	None	None
176610	None	None
176611	None	None
176612	None	None
176613	None	None
176614	None	None
176615	None	None
176616	None	None
176617	None	None
176618	None	None
176619	None	None
176620	None	None
176621	None	None
176622	None	None
176623	None	None
176624	None	None
176625	None	None
176626	None	None
176627	None	None
176628	None	None
176629	None	None
176630	None	None
176631	None	None
176632	None	None
176633	None	None
176634	None	None
176635	None	None
176636	None	None
176637	None	None
176638	None	None
176639	None	None
176640	None	None
176641	None	None
176642	None	None
176643	None	None
176644	None	None
176645	None	None
176646	None	None
176647	None	None
176648	None	None
176649	None	None
176650	None	None
176651	None	None
176652	None	None
176653	None	None
176654	None	None
176655	None	None
176656	None	None
176657	None	None
176658	None	None
176659	None	None
176660	None	None
176661	None	None
176662	None	None
176663	None	None
176664	None	None
176665	None	None
176666	None	None
176667	None	None
176668	None	None
176669	None	None
176670	None	None
176671	None	None
176672	None	None
176673	None	None
176674	None	None
176675	None	None
176676	None	None
176677	None	None
176678	None	None
176679	None	None
176680	None	None
176681	None	None
176682	And	14.6032674531039
176683	there	14.487316554162264
176684	came	18.091145736407288
176685	one	9.228076163783935
176686	of	16.366543086435605
176687	the	16.06770575727029
176688	seven	13.340427030035976
176689	angels	20.430167795982157
176690	which	12.8839919565756
176691	had	9.838709857197415
176692	the	12.962348992268335
176693	seven	12.76865487348313
176694	vials	40.77745290096225
176695	and	10.903358829790072
176696	talked	20.55593183609028
176697	with	11.094302585884316
176698	me	15.256530430126151
176699	saying	12.713363702979155
176700	unto	18.460220202591454
176701	me	11.258039331063681
176702	Come	14.136567622624943
176703	hither	20.87340280401611
176704	I	11.546941919818217
176705	will	10.800390702807164
176706	shew	30.686730401419375
176707	unto	17.55408277669754
176708	thee	17.868772904372427
176709	the	15.374394263130526
176710	judgment	19.363163553865288
176711	of	14.329337268310805
176712	the	13.282342610350533
176713	great	9.822344298962891
176714	whore	19.770846738856186
176715	that	9.967753787096218
176716	sitteth	42.92436448400663
176717	upon	16.730117129888917
176718	many	13.009048981635644
176719	waters	17.3619872987668
176720	With	17.29552365409974
176721	whom	12.704251941168025
176722	the	12.191367272377562
176723	kings	15.29292644333799
176724	of	13.755343209915388
176725	the	12.34936794590751
176726	earth	14.770068721938982
176727	have	13.412642279855893
176728	committed	14.309843303571919
176729	fornication	44.44286553206804
176730	and	9.082053354656644
176731	the	10.767081277661148
176732	inhabitants	18.644393364714876
176733	of	13.435501356149079
176734	the	12.673685181107523
176735	earth	15.616362541326142
176736	have	13.360060199301154
176737	been	12.514012765659324
176738	made	9.176900837853868
176739	drunk	19.63650806333875
176740	with	11.540106041009892
176741	the	13.998855565531171
176742	wine	8.4047110990969
176743	of	14.857472053882685
176744	her	13.210458494763751
176745	fornication	56.956053088840314
176746	So	11.006815234249588
176747	he	12.690587069441985
176748	carried	17.779573401488957
176749	me	13.815118302612714
176750	away	9.505685051950273
176751	in	16.156436770891865
176752	the	14.305634141607095
176753	spirit	16.200292100523146
176754	into	12.667237469942288
176755	the	13.225039454103804
176756	wilderness	17.508779693983904
176757	and	10.536571667376293
176758	I	12.081142402630302
176759	saw	15.718515904974797
176760	a	14.193685210771275
176761	woman	13.55134789960286
176762	sit	15.731736861904867
176763	upon	13.793805525586244
176764	a	14.079541282409567
176765	scarlet	35.19580188491297
176766	coloured	13.623474210965366
176767	beast	19.672486827079354
176768	full	13.387232381638315
176769	of	14.918816963934695
176770	names	17.122650423488025
176771	of	13.91816925939271
176772	blasphemy	19.138739834661916
176773	having	13.380650358774043
176774	seven	14.164689921717692
176775	heads	16.41778449735089
176776	and	11.804704547159083
176777	ten	14.362889830564011
176778	horns	19.288117446651036
176779	And	9.934493635276501
176780	the	13.501754343708106
176781	woman	14.002059327469377
176782	was	13.236142107651863
176783	arrayed	31.630800555420187
176784	in	10.412420235031279
176785	purple	13.523526205606423
176786	and	12.578815026323282
176787	scarlet	43.69486398690262
176788	None	None
176789	None	None
176790	None	None
176791	None	None
176792	None	None
176793	None	None
176794	None	None
176795	None	None
176796	None	None
176797	None	None
176798	None	None
176799	None	None
176800	None	None
176801	None	None
176802	None	None
176803	None	None
176804	None	None
176805	None	None
176806	None	None
176807	None	None
176808	None	None
176809	None	None
176810	None	None
176811	None	None
176812	None	None
176813	None	None
176814	None	None
176815	None	None
176816	None	None
176817	None	None
176818	None	None
176819	None	None
176820	None	None
176821	None	None
176822	None	None
176823	None	None
176824	None	None
176825	None	None
176826	None	None
176827	None	None
176828	None	None
176829	None	None
176830	None	None
176831	None	None
176832	None	None
176833	None	None
176834	None	None
176835	None	None
176836	None	None
176837	None	None
176838	None	None
176839	None	None
176840	None	None
176841	None	None
176842	None	None
176843	None	None
176844	None	None
176845	None	None
176846	None	None
176847	None	None
176848	None	None
176849	None	None
176850	None	None
176851	None	None
176852	None	None
176853	None	None
176854	None	None
176855	None	None
176856	None	None
176857	None	None
176858	None	None
176859	None	None
176860	None	None
176861	None	None
176862	None	None
176863	None	None
176864	None	None
176865	None	None
176866	None	None
176867	None	None
176868	None	None
176869	None	None
176870	None	None
176871	None	None
176872	None	None
176873	None	None
176874	None	None
176875	None	None
176876	None	None
176877	None	None
176878	None	None
176879	None	None
176880	None	None
176881	None	None
176882	None	None
176883	None	None
176884	None	None
176885	None	None
176886	None	None
176887	None	None
176888	None	None
176889	None	None
176890	None	None
176891	None	None
176892	None	None
176893	None	None
176894	None	None
176895	None	None
176896	None	None
176897	None	None
176898	None	None
176899	None	None
176900	None	None
176901	None	None
176902	None	None
176903	None	None
176904	None	None
176905	None	None
176906	None	None
176907	None	None
176908	None	None
176909	None	None
176910	None	None
176911	None	None
176912	None	None
176913	None	None
176914	None	None
176915	None	None
176916	None	None
176917	None	None
176918	None	None
176919	None	None
176920	None	None
176921	None	None
176922	None	None
176923	None	None
176924	None	None
176925	None	None
176926	None	None
176927	None	None
176928	None	None
176929	None	None
176930	None	None
176931	None	None
176932	None	None
176933	None	None
176934	None	None
176935	None	None
176936	None	None
176937	None	None
176938	None	None
176939	None	None
176940	None	None
176941	None	None
176942	None	None
176943	None	None
176944	None	None
176945	None	None
176946	None	None
176947	None	None
176948	None	None
176949	None	None
176950	None	None
176951	None	None
176952	None	None
176953	None	None
176954	None	None
176955	None	None
176956	None	None
176957	None	None
176958	None	None
176959	None	None
176960	None	None
176961	None	None
176962	None	None
176963	None	None
176964	None	None
176965	None	None
176966	None	None
176967	None	None
176968	None	None
176969	None	None
176970	None	None
176971	None	None
176972	None	None
176973	None	None
176974	None	None
176975	None	None
176976	None	None
176977	None	None
176978	None	None
176979	None	None
176980	None	None
176981	None	None
176982	None	None
176983	None	None
176984	None	None
176985	None	None
176986	None	None
176987	None	None
176988	None	None
176989	None	None
176990	None	None
176991	None	None
176992	None	None
176993	None	None
176994	None	None
176995	None	None
176996	None	None
176997	None	None
176998	None	None
176999	None	None
177000	None	None
177001	None	None
177002	None	None
177003	None	None
177004	None	None
177005	None	None
177006	None	None
177007	None	None
177008	None	None
177009	None	None
177010	None	None
177011	None	None
177012	None	None
177013	None	None
177014	None	None
177015	None	None
177016	None	None
177017	None	None
177018	None	None
177019	None	None
177020	None	None
177021	None	None
177022	None	None
177023	None	None
177024	None	None
177025	None	None
177026	None	None
177027	None	None
177028	None	None
177029	None	None
177030	None	None
177031	None	None
177032	None	None
177033	None	None
177034	None	None
177035	None	None
177036	None	None
177037	None	None
177038	None	None
177039	None	None
177040	None	None
177041	None	None
177042	None	None
177043	None	None
177044	None	None
177045	None	None
177046	None	None
177047	None	None
177048	None	None
177049	None	None
177050	None	None
177051	None	None
177052	None	None
177053	None	None
177054	None	None
177055	None	None
177056	None	None
177057	None	None
177058	None	None
177059	None	None
177060	None	None
177061	None	None
177062	None	None
177063	None	None
177064	None	None
177065	None	None
177066	None	None
177067	None	None
177068	None	None
177069	None	None
177070	None	None
177071	None	None
177072	None	None
177073	None	None
177074	None	None
177075	None	None
177076	None	None
177077	None	None
177078	None	None
177079	None	None
177080	None	None
177081	None	None
177082	None	None
177083	None	None
177084	None	None
177085	None	None
177086	None	None
177087	None	None
177088	None	None
177089	None	None
177090	None	None
177091	None	None
177092	None	None
177093	None	None
177094	None	None
177095	None	None
177096	None	None
177097	None	None
177098	None	None
177099	None	None
177100	None	None
177101	None	None
177102	None	None
177103	None	None
177104	None	None
177105	None	None
177106	None	None
177107	None	None
177108	None	None
177109	None	None
177110	None	None
177111	None	None
177112	None	None
177113	None	None
177114	None	None
177115	None	None
177116	None	None
177117	None	None
177118	None	None
177119	None	None
177120	None	None
177121	None	None
177122	None	None
177123	None	None
177124	None	None
177125	None	None
177126	None	None
177127	None	None
177128	None	None
177129	None	None
177130	None	None
177131	None	None
177132	None	None
177133	None	None
177134	None	None
177135	None	None
177136	None	None
177137	None	None
177138	None	None
177139	None	None
177140	None	None
177141	None	None
177142	None	None
177143	None	None
177144	None	None
177145	None	None
177146	None	None
177147	None	None
177148	None	None
177149	None	None
177150	None	None
177151	None	None
177152	None	None
177153	None	None
177154	None	None
177155	None	None
177156	None	None
177157	None	None
177158	None	None
177159	None	None
177160	None	None
177161	None	None
177162	None	None
177163	None	None
177164	None	None
177165	None	None
177166	None	None
177167	None	None
177168	None	None
177169	None	None
177170	None	None
177171	None	None
177172	None	None
177173	None	None
177174	None	None
177175	None	None
177176	None	None
177177	None	None
177178	None	None
177179	None	None
177180	None	None
177181	None	None
177182	None	None
177183	None	None
177184	None	None
177185	None	None
177186	None	None
177187	None	None
177188	None	None
177189	None	None
177190	None	None
177191	None	None
177192	None	None
177193	None	None
177194	None	None
177195	None	None
177196	None	None
177197	None	None
177198	None	None
177199	None	None
177200	None	None
177201	None	None
177202	None	None
177203	None	None
177204	And	14.6032674531039
177205	after	13.19144778943661
177206	these	14.706797663579847
177207	things	11.754467748208151
177208	I	13.41412100826279
177209	saw	12.837925274115467
177210	another	12.177596634221084
177211	angel	17.482169046380275
177212	come	13.294548057821634
177213	down	12.099418570402895
177214	from	10.511532801785519
177215	heaven	17.608477257619334
177216	having	14.673728115457289
177217	great	10.541608281735812
177218	power	11.721611940615432
177219	and	9.612393872352317
177220	the	13.813117126921144
177221	earth	15.937276598182146
177222	was	13.929782402911222
177223	lightened	30.9109045382839
177224	with	11.015796175213762
177225	his	13.216129999033223
177226	glory	19.374199872303272
177227	And	10.032749814297594
177228	he	9.827375944966988
177229	cried	19.834899487779836
177230	mightily	25.605018827555668
177231	with	10.776824336632338
177232	a	13.944006678048412
177233	strong	9.899082019061206
177234	voice	12.45607291579122
177235	saying	12.54722235788621
177236	Babylon	20.256444143339536
177237	the	13.547632433347285
177238	great	10.413619225115957
177239	is	10.903666870339855
177240	fallen	16.760767430238403
177241	is	11.783232683154198
177242	fallen	16.170251816241873
177243	and	9.519208443262707
177244	is	9.831012264427239
177245	become	13.717126076414438
177246	the	10.024116967769864
177247	habitation	38.497812133595204
177248	of	11.225396701821058
177249	devils	20.481046515802333
177250	and	10.77650613095404
177251	the	11.461675823521825
177252	hold	16.57173708738715
177253	of	14.273728405612212
177254	every	15.110748573100926
177255	foul	19.438360809544445
177256	spirit	17.65738611214914
177257	and	9.948168085389602
177258	a	13.824402786940242
177259	cage	18.811606594054147
177260	of	15.338799050449294
177261	every	14.768668058700998
177262	unclean	28.395187248025977
177263	and	14.281283082184784
177264	hateful	19.328089591781996
177265	bird	18.036399196520474
177266	For	15.31999456482506
177267	all	9.131148062426272
177268	nations	17.63312221158571
177269	have	12.960542903465582
177270	drunk	17.52286554068973
177271	of	15.314626783540097
177272	the	16.268302692350222
177273	wine	9.920690523240244
177274	of	15.333623629249502
177275	the	15.333132606792024
177276	wrath	19.966376703779705
177277	of	14.96724613724502
177278	her	13.929486751646413
177279	fornication	50.85805600899543
177280	and	10.81737090256767
177281	the	12.656782289514032
177282	kings	16.605235358964915
177283	of	13.247426512867511
177284	the	11.842385377242605
177285	earth	15.948088117307663
177286	have	12.972592225006235
177287	committed	15.19256567328082
177288	fornication	55.144598749484814
177289	with	14.261974659696252
177290	her	11.884065592849037
177291	and	10.688650239675397
177292	the	12.152614372832746
177293	merchants	17.33508359847536
177294	of	13.960368877515032
177295	the	13.133027128686564
177296	earth	17.637664848934
177297	are	13.472075986606352
177298	waxed	30.497524843174958
177299	rich	12.719043504985587
177300	through	13.823142816448334
177301	the	13.777648019722264
177302	abundance	22.923602725398393
177303	of	16.68478256640056
177304	her	14.544565411639011
177305	delicacies	40.48894087921374
177306	And	10.669392852088158
177307	I	13.581804316951004
177308	heard	16.31512031928781
177309	None	None
177310	None	None
177311	None	None
177312	None	None
177313	None	None
177314	None	None
177315	None	None
177316	None	None
177317	None	None
177318	None	None
177319	None	None
177320	None	None
177321	None	None
177322	None	None
177323	None	None
177324	None	None
177325	None	None
177326	None	None
177327	None	None
177328	None	None
177329	None	None
177330	None	None
177331	None	None
177332	None	None
177333	None	None
177334	None	None
177335	None	None
177336	None	None
177337	None	None
177338	None	None
177339	None	None
177340	None	None
177341	None	None
177342	None	None
177343	None	None
177344	None	None
177345	None	None
177346	None	None
177347	None	None
177348	None	None
177349	None	None
177350	None	None
177351	None	None
177352	None	None
177353	None	None
177354	None	None
177355	None	None
177356	None	None
177357	None	None
177358	None	None
177359	None	None
177360	None	None
177361	None	None
177362	None	None
177363	None	None
177364	None	None
177365	None	None
177366	None	None
177367	None	None
177368	None	None
177369	None	None
177370	None	None
177371	None	None
177372	None	None
177373	None	None
177374	None	None
177375	None	None
177376	None	None
177377	None	None
177378	None	None
177379	None	None
177380	None	None
177381	None	None
177382	None	None
177383	None	None
177384	None	None
177385	None	None
177386	None	None
177387	None	None
177388	None	None
177389	None	None
177390	None	None
177391	None	None
177392	None	None
177393	None	None
177394	None	None
177395	None	None
177396	None	None
177397	None	None
177398	None	None
177399	None	None
177400	None	None
177401	None	None
177402	None	None
177403	None	None
177404	None	None
177405	None	None
177406	None	None
177407	None	None
177408	None	None
177409	None	None
177410	None	None
177411	None	None
177412	None	None
177413	None	None
177414	None	None
177415	None	None
177416	None	None
177417	None	None
177418	None	None
177419	None	None
177420	None	None
177421	None	None
177422	None	None
177423	None	None
177424	None	None
177425	None	None
177426	None	None
177427	None	None
177428	None	None
177429	None	None
177430	None	None
177431	None	None
177432	None	None
177433	None	None
177434	None	None
177435	None	None
177436	None	None
177437	None	None
177438	None	None
177439	None	None
177440	None	None
177441	None	None
177442	None	None
177443	None	None
177444	None	None
177445	None	None
177446	None	None
177447	None	None
177448	None	None
177449	None	None
177450	None	None
177451	None	None
177452	None	None
177453	None	None
177454	None	None
177455	None	None
177456	None	None
177457	None	None
177458	None	None
177459	None	None
177460	None	None
177461	None	None
177462	None	None
177463	None	None
177464	None	None
177465	None	None
177466	None	None
177467	None	None
177468	None	None
177469	None	None
177470	None	None
177471	None	None
177472	None	None
177473	None	None
177474	None	None
177475	None	None
177476	None	None
177477	None	None
177478	None	None
177479	None	None
177480	None	None
177481	None	None
177482	None	None
177483	None	None
177484	None	None
177485	None	None
177486	None	None
177487	None	None
177488	None	None
177489	None	None
177490	None	None
177491	None	None
177492	None	None
177493	None	None
177494	None	None
177495	None	None
177496	None	None
177497	None	None
177498	None	None
177499	None	None
177500	None	None
177501	None	None
177502	None	None
177503	None	None
177504	None	None
177505	None	None
177506	None	None
177507	None	None
177508	None	None
177509	None	None
177510	None	None
177511	None	None
177512	None	None
177513	None	None
177514	None	None
177515	None	None
177516	None	None
177517	None	None
177518	None	None
177519	None	None
177520	None	None
177521	None	None
177522	None	None
177523	None	None
177524	None	None
177525	None	None
177526	None	None
177527	None	None
177528	None	None
177529	None	None
177530	None	None
177531	None	None
177532	None	None
177533	None	None
177534	None	None
177535	None	None
177536	None	None
177537	None	None
177538	None	None
177539	None	None
177540	None	None
177541	None	None
177542	None	None
177543	None	None
177544	None	None
177545	None	None
177546	None	None
177547	None	None
177548	None	None
177549	None	None
177550	None	None
177551	None	None
177552	None	None
177553	None	None
177554	None	None
177555	None	None
177556	None	None
177557	None	None
177558	None	None
177559	None	None
177560	None	None
177561	None	None
177562	None	None
177563	None	None
177564	None	None
177565	None	None
177566	None	None
177567	None	None
177568	None	None
177569	None	None
177570	None	None
177571	None	None
177572	None	None
177573	None	None
177574	None	None
177575	None	None
177576	None	None
177577	None	None
177578	None	None
177579	None	None
177580	None	None
177581	None	None
177582	None	None
177583	None	None
177584	None	None
177585	None	None
177586	None	None
177587	None	None
177588	None	None
177589	None	None
177590	None	None
177591	None	None
177592	None	None
177593	None	None
177594	None	None
177595	None	None
177596	None	None
177597	None	None
177598	None	None
177599	None	None
177600	None	None
177601	None	None
177602	None	None
177603	None	None
177604	None	None
177605	None	None
177606	None	None
177607	None	None
177608	None	None
177609	None	None
177610	None	None
177611	None	None
177612	None	None
177613	None	None
177614	None	None
177615	None	None
177616	None	None
177617	None	None
177618	None	None
177619	None	None
177620	None	None
177621	None	None
177622	None	None
177623	None	None
177624	None	None
177625	None	None
177626	None	None
177627	None	None
177628	None	None
177629	None	None
177630	None	None
177631	None	None
177632	None	None
177633	None	None
177634	None	None
177635	None	None
177636	None	None
177637	None	None
177638	None	None
177639	None	None
177640	None	None
177641	None	None
177642	None	None
177643	None	None
177644	None	None
177645	None	None
177646	None	None
177647	None	None
177648	None	None
177649	None	None
177650	None	None
177651	None	None
177652	None	None
177653	None	None
177654	None	None
177655	None	None
177656	None	None
177657	None	None
177658	None	None
177659	None	None
177660	None	None
177661	None	None
177662	None	None
177663	None	None
177664	None	None
177665	None	None
177666	None	None
177667	None	None
177668	None	None
177669	None	None
177670	None	None
177671	None	None
177672	None	None
177673	None	None
177674	None	None
177675	None	None
177676	None	None
177677	None	None
177678	None	None
177679	None	None
177680	None	None
177681	None	None
177682	None	None
177683	None	None
177684	None	None
177685	None	None
177686	None	None
177687	None	None
177688	None	None
177689	None	None
177690	None	None
177691	None	None
177692	None	None
177693	None	None
177694	None	None
177695	None	None
177696	None	None
177697	None	None
177698	None	None
177699	None	None
177700	None	None
177701	None	None
177702	None	None
177703	None	None
177704	None	None
177705	None	None
177706	None	None
177707	None	None
177708	None	None
177709	None	None
177710	None	None
177711	None	None
177712	None	None
177713	None	None
177714	None	None
177715	None	None
177716	None	None
177717	None	None
177718	None	None
177719	None	None
177720	None	None
177721	None	None
177722	None	None
177723	None	None
177724	None	None
177725	None	None
177726	None	None
177727	None	None
177728	None	None
177729	None	None
177730	None	None
177731	None	None
177732	None	None
177733	None	None
177734	None	None
177735	None	None
177736	None	None
177737	None	None
177738	None	None
177739	None	None
177740	None	None
177741	None	None
177742	None	None
