	chapter	tokens
172618	08	of
172619	08	heaven
172620	08	saying
172621	08	with
172622	08	a
172623	08	loud
172624	08	voice
172625	08	woe
172626	08	woe
172627	08	woe
172628	08	to
172629	08	the
172630	08	inhabiters
172631	08	of
172632	08	the
172633	08	earth
172634	08	by
172635	08	reason
172636	08	of
172637	08	the
172638	08	other
172639	08	voices
172640	08	of
172641	08	the
172642	08	trumpet
172643	08	of
172644	08	the
172645	08	three
172646	08	angels
172647	08	which
172648	08	are
172649	08	yet
172650	08	to
172651	08	sound
172652	09	and
172653	09	the
172654	09	fifth
172655	09	angel
172656	09	sounded
172657	09	and
172658	09	i
172659	09	saw
172660	09	a
172661	09	star
172662	09	fall
172663	09	from
172664	09	heaven
172665	09	unto
172666	09	the
172667	09	earth
172668	09	and
172669	09	to
172670	09	him
172671	09	was
172672	09	given
172673	09	the
172674	09	key
172675	09	of
172676	09	the
172677	09	bottomless
172678	09	pit
172679	09	and
172680	09	he
172681	09	opened
172682	09	the
172683	09	bottomless
172684	09	pit
172685	09	and
172686	09	there
172687	09	arose
172688	09	a
172689	09	smoke
172690	09	out
172691	09	of
172692	09	the
172693	09	pit
172694	09	as
172695	09	the
172696	09	smoke
172697	09	of
172698	09	a
172699	09	great
172700	09	furnace
172701	09	and
172702	09	the
172703	09	sun
172704	09	and
172705	09	the
172706	09	air
172707	09	were
172708	09	darkened
172709	09	by
172710	09	reason
172711	09	of
172712	09	the
172713	09	smoke
172714	09	of
172715	09	the
172716	09	pit
172717	09	and
172718	09	there
172719	09	came
172720	09	out
172721	09	of
172722	09	the
172723	09	smoke
172724	09	locusts
172725	09	upon
172726	09	the
172727	09	earth
172728	09	and
172729	09	unto
172730	09	them
172731	09	was
172732	09	given
172733	09	power
172734	09	as
172735	09	the
172736	09	scorpions
172737	09	of
172738	09	the
172739	09	earth
172740	09	have
172741	09	power
172742	09	and
172743	09	it
172744	09	was
172745	09	commanded
172746	09	them
172747	09	that
172748	09	they
172749	09	should
172750	09	not
172751	09	hurt
172752	09	the
172753	09	grass
172754	09	of
172755	09	the
172756	09	earth
172757	09	neither
172758	09	any
172759	09	green
172760	09	thing
172761	09	neither
172762	09	any
172763	09	tree
172764	09	but
172765	09	only
172766	09	those
172767	09	men
172768	09	which
172769	09	have
172770	09	not
172771	09	the
172772	09	seal
172773	09	of
172774	09	god
172775	09	in
172776	09	their
172777	09	foreheads
172778	09	and
172779	09	to
172780	09	them
172781	09	it
172782	09	was
172783	09	given
172784	09	that
172785	09	they
172786	09	should
172787	09	not
172788	09	kill
172789	09	them
172790	09	but
172791	09	that
172792	09	they
172793	09	should
172794	09	be
172795	09	tormented
172796	09	five
172797	09	months
172798	09	and
172799	09	their
172800	09	torment
172801	09	was
172802	09	as
172803	09	the
172804	09	torment
172805	09	of
172806	09	a
172807	09	scorpion
172808	09	when
172809	09	he
172810	09	striketh
172811	09	a
172812	09	man
172813	09	and
172814	09	in
172815	09	those
172816	09	days
172817	09	shall
172818	09	men
172819	09	seek
172820	09	death
172821	09	and
172822	09	shall
172823	09	not
172824	09	find
172825	09	it
172826	09	and
172827	09	shall
172828	09	desire
172829	09	to
172830	09	die
172831	09	and
172832	09	death
172833	09	shall
172834	09	flee
172835	09	from
172836	09	them
172837	09	and
172838	09	the
172839	09	shapes
172840	09	of
172841	09	the
172842	09	locusts
172843	09	were
172844	09	like
172845	09	unto
172846	09	horses
172847	09	prepared
172848	09	unto
172849	09	battle
172850	09	and
172851	09	on
172852	09	their
172853	09	heads
172854	09	were
172855	09	as
172856	09	it
172857	09	were
172858	09	crowns
172859	09	like
172860	09	gold
172861	09	and
172862	09	their
172863	09	faces
172864	09	were
172865	09	as
172866	09	the
172867	09	faces
172868	09	of
172869	09	men
172870	09	and
172871	09	they
172872	09	had
172873	09	hair
172874	09	as
172875	09	the
172876	09	hair
172877	09	of
172878	09	women
172879	09	and
172880	09	their
172881	09	teeth
172882	09	were
172883	09	as
172884	09	the
172885	09	teeth
172886	09	of
172887	09	lions
172888	09	and
172889	09	they
172890	09	had
172891	09	breastplates
172892	09	as
172893	09	it
172894	09	were
172895	09	breastplates
172896	09	of
172897	09	iron
172898	09	and
172899	09	the
172900	09	sound
172901	09	of
172902	09	their
172903	09	wings
172904	09	was
172905	09	as
172906	09	the
172907	09	sound
172908	09	of
172909	09	chariots
172910	09	of
172911	09	many
172912	09	horses
172913	09	running
172914	09	to
172915	09	battle
172916	09	and
172917	09	they
172918	09	had
172919	09	tails
172920	09	like
172921	09	unto
172922	09	scorpions
172923	09	and
172924	09	there
172925	09	were
172926	09	stings
172927	09	in
172928	09	their
172929	09	tails
172930	09	and
172931	09	their
172932	09	power
172933	09	was
172934	09	to
172935	09	hurt
172936	09	men
172937	09	five
172938	09	months
172939	09	and
172940	09	they
172941	09	had
172942	09	a
172943	09	king
172944	09	over
172945	09	them
172946	09	which
172947	09	is
172948	09	the
172949	09	angel
172950	09	of
172951	09	the
172952	09	bottomless
172953	09	pit
172954	09	whose
172955	09	name
172956	09	in
172957	09	the
172958	09	hebrew
172959	09	tongue
172960	09	is
172961	09	abaddon
172962	09	but
172963	09	in
172964	09	the
172965	09	greek
172966	09	tongue
172967	09	hath
172968	09	his
172969	09	name
172970	09	apollyon
172971	09	one
172972	09	woe
172973	09	is
172974	09	past
172975	09	and
172976	09	behold
172977	09	there
172978	09	come
172979	09	two
172980	09	woes
172981	09	more
172982	09	hereafter
172983	09	and
172984	09	the
172985	09	sixth
172986	09	angel
172987	09	sounded
172988	09	and
172989	09	i
172990	09	heard
172991	09	a
172992	09	voice
172993	09	from
172994	09	the
172995	09	four
172996	09	horns
172997	09	of
172998	09	the
172999	09	golden
173000	09	altar
173001	09	which
173002	09	is
173003	09	before
173004	09	god
173005	09	saying
173006	09	to
173007	09	the
173008	09	sixth
173009	09	angel
173010	09	which
173011	09	had
173012	09	the
173013	09	trumpet
173014	09	loose
173015	09	the
173016	09	four
173017	09	angels
173018	09	which
173019	09	are
173020	09	bound
173021	09	in
173022	09	the
173023	09	great
173024	09	river
173025	09	euphrates
173026	09	and
173027	09	the
173028	09	four
173029	09	angels
173030	09	were
173031	09	loosed
173032	09	which
173033	09	were
173034	09	prepared
173035	09	for
173036	09	an
173037	09	hour
173038	09	and
173039	09	a
173040	09	day
173041	09	and
173042	09	a
173043	09	month
173044	09	and
173045	09	a
173046	09	year
173047	09	for
173048	09	to
173049	09	slay
173050	09	the
173051	09	third
173052	09	part
173053	09	of
173054	09	men
173055	09	and
173056	09	the
173057	09	number
173058	09	of
173059	09	the
173060	09	army
173061	09	of
173062	09	the
173063	09	horsemen
173064	09	were
173065	09	two
173066	09	hundred
173067	09	thousand
173068	09	thousand
173069	09	and
173070	09	i
173071	09	heard
173072	09	the
173073	09	number
173074	09	of
173075	09	them
173076	09	and
173077	09	thus
173078	09	i
173079	09	saw
173080	09	the
173081	09	horses
173082	09	in
173083	09	the
173084	09	vision
173085	09	and
173086	09	them
173087	09	that
173088	09	sat
173089	09	on
173090	09	them
173091	09	having
173092	09	breastplates
173093	09	of
173094	09	fire
173095	09	and
173096	09	of
173097	09	jacinth
173098	09	and
173099	09	brimstone
173100	09	and
173101	09	the
173102	09	heads
173103	09	of
173104	09	the
173105	09	horses
173106	09	were
173107	09	as
173108	09	the
173109	09	heads
173110	09	of
173111	09	lions
173112	09	and
173113	09	out
173114	09	of
173115	09	their
173116	09	mouths
173117	09	issued
173118	09	fire
173119	09	and
173120	09	smoke
173121	09	and
173122	09	brimstone
173123	09	by
173124	09	these
173125	09	three
173126	09	was
173127	09	the
173128	09	third
173129	09	part
173130	09	of
173131	09	men
173132	09	killed
173133	09	by
173134	09	the
173135	09	fire
173136	09	and
173137	09	by
173138	09	the
173139	09	smoke
173140	09	and
173141	09	by
173142	09	the
173143	09	brimstone
173144	09	which
173145	09	issued
173146	09	out
173147	09	of
173148	09	their
173149	09	mouths
173150	09	for
173151	09	their
173152	09	power
173153	09	is
173154	09	in
173155	09	their
173156	09	mouth
173157	09	and
173158	09	in
173159	09	their
173160	09	tails
173161	09	for
173162	09	their
173163	09	tails
173164	09	were
173165	09	like
173166	09	unto
173167	09	serpents
173168	09	and
173169	09	had
173170	09	heads
173171	09	and
173172	09	with
173173	09	them
173174	09	they
173175	09	do
173176	09	hurt
173177	09	and
173178	09	the
173179	09	rest
173180	09	of
173181	09	the
173182	09	men
173183	09	which
173184	09	were
173185	09	not
173186	09	killed
173187	09	by
173188	09	these
173189	09	plagues
173190	09	yet
173191	09	repented
173192	09	not
173193	09	of
173194	09	the
173195	09	works
173196	09	of
173197	09	their
173198	09	hands
173199	09	that
173200	09	they
173201	09	should
173202	09	not
173203	09	worship
173204	09	devils
173205	09	and
173206	09	idols
173207	09	of
173208	09	gold
173209	09	and
173210	09	silver
173211	09	and
173212	09	brass
173213	09	and
173214	09	stone
173215	09	and
173216	09	of
173217	09	wood
173218	09	which
173219	09	neither
173220	09	can
173221	09	see
173222	09	nor
173223	09	hear
173224	09	nor
173225	09	walk
173226	09	neither
173227	09	repented
173228	09	they
173229	09	of
173230	09	their
173231	09	murders
173232	09	nor
173233	09	of
173234	09	their
173235	09	sorceries
173236	09	nor
173237	09	of
173238	09	their
173239	09	fornication
173240	09	nor
173241	09	of
173242	09	their
173243	09	thefts
173244	10	and
173245	10	i
173246	10	saw
173247	10	another
173248	10	mighty
173249	10	angel
173250	10	come
173251	10	down
173252	10	from
173253	10	heaven
173254	10	clothed
173255	10	with
173256	10	a
173257	10	cloud
173258	10	and
173259	10	a
173260	10	rainbow
173261	10	was
173262	10	upon
173263	10	his
173264	10	head
173265	10	and
173266	10	his
173267	10	face
173268	10	was
173269	10	as
173270	10	it
173271	10	were
173272	10	the
173273	10	sun
173274	10	and
173275	10	his
173276	10	feet
173277	10	as
173278	10	pillars
173279	10	of
173280	10	fire
173281	10	and
173282	10	he
173283	10	had
173284	10	in
173285	10	his
173286	10	hand
173287	10	a
173288	10	little
173289	10	book
173290	10	open
173291	10	and
173292	10	he
173293	10	set
173294	10	his
173295	10	right
173296	10	foot
173297	10	upon
173298	10	the
173299	10	sea
173300	10	and
173301	10	his
173302	10	left
173303	10	foot
173304	10	on
173305	10	the
173306	10	earth
173307	10	and
173308	10	cried
173309	10	with
173310	10	a
173311	10	loud
173312	10	voice
173313	10	as
173314	10	when
173315	10	a
173316	10	lion
173317	10	roareth
173318	10	and
173319	10	when
173320	10	he
173321	10	had
173322	10	cried
173323	10	seven
173324	10	thunders
173325	10	uttered
173326	10	their
173327	10	voices
173328	10	and
173329	10	when
173330	10	the
173331	10	seven
173332	10	thunders
173333	10	had
173334	10	uttered
173335	10	their
173336	10	voices
173337	10	i
173338	10	was
173339	10	about
173340	10	to
173341	10	write
173342	10	and
173343	10	i
173344	10	heard
173345	10	a
173346	10	voice
173347	10	from
173348	10	heaven
173349	10	saying
173350	10	unto
173351	10	me
173352	10	seal
173353	10	up
173354	10	those
173355	10	things
173356	10	which
173357	10	the
173358	10	seven
173359	10	thunders
173360	10	uttered
173361	10	and
173362	10	write
173363	10	them
173364	10	not
173365	10	and
173366	10	the
173367	10	angel
173368	10	which
173369	10	i
173370	10	saw
173371	10	stand
173372	10	upon
173373	10	the
173374	10	sea
173375	10	and
173376	10	upon
173377	10	the
173378	10	earth
173379	10	lifted
173380	10	up
173381	10	his
173382	10	hand
173383	10	to
173384	10	heaven
173385	10	and
173386	10	sware
173387	10	by
173388	10	him
173389	10	that
173390	10	liveth
173391	10	for
173392	10	ever
173393	10	and
173394	10	ever
173395	10	who
173396	10	created
173397	10	heaven
173398	10	and
173399	10	the
173400	10	things
173401	10	that
173402	10	therein
173403	10	are
173404	10	and
173405	10	the
173406	10	earth
173407	10	and
173408	10	the
173409	10	things
173410	10	that
173411	10	therein
173412	10	are
173413	10	and
173414	10	the
173415	10	sea
173416	10	and
173417	10	the
173418	10	things
173419	10	which
173420	10	are
173421	10	therein
173422	10	that
173423	10	there
173424	10	should
173425	10	be
173426	10	time
173427	10	no
173428	10	longer
173429	10	but
173430	10	in
173431	10	the
173432	10	days
173433	10	of
173434	10	the
173435	10	voice
173436	10	of
173437	10	the
173438	10	seventh
173439	10	angel
173440	10	when
173441	10	he
173442	10	shall
173443	10	begin
173444	10	to
173445	10	sound
173446	10	the
173447	10	mystery
173448	10	of
173449	10	god
173450	10	should
173451	10	be
173452	10	finished
173453	10	as
173454	10	he
173455	10	hath
173456	10	declared
173457	10	to
173458	10	his
173459	10	servants
173460	10	the
173461	10	prophets
173462	10	and
173463	10	the
173464	10	voice
173465	10	which
173466	10	i
173467	10	heard
173468	10	from
173469	10	heaven
173470	10	spake
173471	10	unto
173472	10	me
173473	10	again
173474	10	and
173475	10	said
173476	10	go
173477	10	and
173478	10	take
173479	10	the
173480	10	little
173481	10	book
173482	10	which
173483	10	is
173484	10	open
173485	10	in
173486	10	the
173487	10	hand
173488	10	of
173489	10	the
173490	10	angel
173491	10	which
173492	10	standeth
173493	10	upon
173494	10	the
173495	10	sea
173496	10	and
173497	10	upon
173498	10	the
173499	10	earth
173500	10	and
173501	10	i
173502	10	went
173503	10	unto
173504	10	the
173505	10	angel
173506	10	and
173507	10	said
173508	10	unto
173509	10	him
173510	10	give
173511	10	me
173512	10	the
173513	10	little
173514	10	book
173515	10	and
173516	10	he
173517	10	said
173518	10	unto
173519	10	me
173520	10	take
173521	10	it
173522	10	and
173523	10	eat
173524	10	it
173525	10	up
173526	10	and
173527	10	it
173528	10	shall
173529	10	make
173530	10	thy
173531	10	belly
173532	10	bitter
173533	10	but
173534	10	it
173535	10	shall
173536	10	be
173537	10	in
173538	10	thy
173539	10	mouth
173540	10	sweet
173541	10	as
173542	10	honey
173543	10	and
173544	10	i
173545	10	took
173546	10	the
173547	10	little
173548	10	book
173549	10	out
173550	10	of
173551	10	the
173552	10	angel's
173553	10	hand
173554	10	and
173555	10	ate
173556	10	it
173557	10	up
173558	10	and
173559	10	it
173560	10	was
173561	10	in
173562	10	my
173563	10	mouth
173564	10	sweet
173565	10	as
173566	10	honey
173567	10	and
173568	10	as
173569	10	soon
173570	10	as
173571	10	i
173572	10	had
173573	10	eaten
173574	10	it
173575	10	my
173576	10	belly
173577	10	was
173578	10	bitter
173579	10	and
173580	10	he
173581	10	said
173582	10	unto
173583	10	me
173584	10	thou
173585	10	must
173586	10	prophesy
173587	10	again
173588	10	before
173589	10	many
173590	10	peoples
173591	10	and
173592	10	nations
173593	10	and
173594	10	tongues
173595	10	and
173596	10	kings
173597	11	and
173598	11	there
173599	11	was
173600	11	given
173601	11	me
173602	11	a
173603	11	reed
173604	11	like
173605	11	unto
173606	11	a
173607	11	rod
173608	11	and
173609	11	the
173610	11	angel
173611	11	stood
173612	11	saying
173613	11	rise
173614	11	and
173615	11	measure
173616	11	the
173617	11	temple
173618	11	of
173619	11	god
173620	11	and
173621	11	the
173622	11	altar
173623	11	and
173624	11	them
173625	11	that
173626	11	worship
173627	11	therein
173628	11	but
173629	11	the
173630	11	court
173631	11	which
173632	11	is
173633	11	without
173634	11	the
173635	11	temple
173636	11	leave
173637	11	out
173638	11	and
173639	11	measure
173640	11	it
173641	11	not
173642	11	for
173643	11	it
173644	11	is
173645	11	given
173646	11	unto
173647	11	the
173648	11	gentiles
173649	11	and
173650	11	the
173651	11	holy
173652	11	city
173653	11	shall
173654	11	they
173655	11	tread
173656	11	under
173657	11	foot
173658	11	forty
173659	11	and
173660	11	two
173661	11	months
173662	11	and
173663	11	i
173664	11	will
173665	11	give
173666	11	power
173667	11	unto
173668	11	my
173669	11	two
173670	11	witnesses
173671	11	and
173672	11	they
173673	11	shall
173674	11	prophesy
173675	11	a
173676	11	thousand
173677	11	two
173678	11	hundred
173679	11	and
173680	11	threescore
173681	11	days
173682	11	clothed
173683	11	in
173684	11	sackcloth
173685	11	these
173686	11	are
173687	11	the
173688	11	two
173689	11	olive
173690	11	trees
173691	11	and
173692	11	the
173693	11	two
173694	11	candlesticks
173695	11	standing
173696	11	before
173697	11	the
173698	11	god
173699	11	of
173700	11	the
173701	11	earth
173702	11	and
173703	11	if
173704	11	any
173705	11	man
173706	11	will
173707	11	hurt
173708	11	them
173709	11	fire
173710	11	proceedeth
173711	11	out
173712	11	of
173713	11	their
173714	11	mouth
173715	11	and
173716	11	devoureth
173717	11	their
173718	11	enemies
173719	11	and
173720	11	if
173721	11	any
173722	11	man
173723	11	will
173724	11	hurt
173725	11	them
173726	11	he
173727	11	must
173728	11	in
173729	11	this
173730	11	manner
173731	11	be
173732	11	killed
173733	11	these
173734	11	have
173735	11	power
173736	11	to
173737	11	shut
173738	11	heaven
173739	11	that
173740	11	it
173741	11	rain
173742	11	not
173743	11	in
173744	11	the
173745	11	days
173746	11	of
173747	11	their
173748	11	prophecy
173749	11	and
173750	11	have
173751	11	power
173752	11	over
173753	11	waters
173754	11	to
173755	11	turn
173756	11	them
173757	11	to
173758	11	blood
173759	11	and
173760	11	to
173761	11	smite
173762	11	the
173763	11	earth
173764	11	with
173765	11	all
173766	11	plagues
173767	11	as
173768	11	often
173769	11	as
173770	11	they
173771	11	will
173772	11	and
173773	11	when
173774	11	they
173775	11	shall
173776	11	have
173777	11	finished
173778	11	their
173779	11	testimony
173780	11	the
173781	11	beast
173782	11	that
173783	11	ascendeth
173784	11	out
173785	11	of
173786	11	the
173787	11	bottomless
173788	11	pit
173789	11	shall
173790	11	make
173791	11	war
173792	11	against
173793	11	them
173794	11	and
173795	11	shall
173796	11	overcome
173797	11	them
173798	11	and
173799	11	kill
173800	11	them
173801	11	and
173802	11	their
173803	11	dead
173804	11	bodies
173805	11	shall
173806	11	lie
173807	11	in
173808	11	the
173809	11	street
173810	11	of
173811	11	the
173812	11	great
173813	11	city
173814	11	which
173815	11	spiritually
173816	11	is
173817	11	called
173818	11	sodom
173819	11	and
173820	11	egypt
173821	11	where
173822	11	also
173823	11	our
173824	11	lord
173825	11	was
173826	11	crucified
173827	11	and
173828	11	they
173829	11	of
173830	11	the
173831	11	people
173832	11	and
173833	11	kindreds
173834	11	and
173835	11	tongues
173836	11	and
173837	11	nations
173838	11	shall
173839	11	see
173840	11	their
173841	11	dead
173842	11	bodies
173843	11	three
173844	11	days
173845	11	and
173846	11	an
173847	11	half
173848	11	and
173849	11	shall
173850	11	not
173851	11	suffer
173852	11	their
173853	11	dead
173854	11	bodies
173855	11	to
173856	11	be
173857	11	put
173858	11	in
173859	11	graves
173860	11	and
173861	11	they
173862	11	that
173863	11	dwell
173864	11	upon
173865	11	the
173866	11	earth
173867	11	shall
173868	11	rejoice
173869	11	over
173870	11	them
173871	11	and
173872	11	make
173873	11	merry
173874	11	and
173875	11	shall
173876	11	send
173877	11	gifts
173878	11	one
173879	11	to
173880	11	another
173881	11	because
173882	11	these
173883	11	two
173884	11	prophets
173885	11	tormented
173886	11	them
173887	11	that
173888	11	dwelt
173889	11	on
173890	11	the
173891	11	earth
173892	11	and
173893	11	after
173894	11	three
173895	11	days
173896	11	and
173897	11	an
173898	11	half
173899	11	the
173900	11	spirit
173901	11	of
173902	11	life
173903	11	from
173904	11	god
173905	11	entered
173906	11	into
173907	11	them
173908	11	and
173909	11	they
173910	11	stood
173911	11	upon
173912	11	their
173913	11	feet
173914	11	and
173915	11	great
173916	11	fear
173917	11	fell
173918	11	upon
173919	11	them
173920	11	which
173921	11	saw
173922	11	them
173923	11	and
173924	11	they
173925	11	heard
173926	11	a
173927	11	great
173928	11	voice
173929	11	from
173930	11	heaven
173931	11	saying
173932	11	unto
173933	11	them
173934	11	come
173935	11	up
173936	11	hither
173937	11	and
173938	11	they
173939	11	ascended
173940	11	up
173941	11	to
173942	11	heaven
173943	11	in
173944	11	a
173945	11	cloud
173946	11	and
173947	11	their
173948	11	enemies
173949	11	beheld
173950	11	them
173951	11	and
173952	11	the
173953	11	same
173954	11	hour
173955	11	was
173956	11	there
173957	11	a
173958	11	great
173959	11	earthquake
173960	11	and
173961	11	the
173962	11	tenth
173963	11	part
173964	11	of
173965	11	the
173966	11	city
173967	11	fell
173968	11	and
173969	11	in
173970	11	the
173971	11	earthquake
173972	11	were
173973	11	slain
173974	11	of
173975	11	men
173976	11	seven
173977	11	thousand
173978	11	and
173979	11	the
173980	11	remnant
173981	11	were
173982	11	affrighted
173983	11	and
173984	11	gave
173985	11	glory
173986	11	to
173987	11	the
173988	11	god
173989	11	of
173990	11	heaven
173991	11	the
173992	11	second
173993	11	woe
173994	11	is
173995	11	past
173996	11	and
173997	11	behold
173998	11	the
173999	11	third
174000	11	woe
174001	11	cometh
174002	11	quickly
174003	11	and
174004	11	the
174005	11	seventh
174006	11	angel
174007	11	sounded
174008	11	and
174009	11	there
174010	11	were
174011	11	great
174012	11	voices
174013	11	in
174014	11	heaven
174015	11	saying
174016	11	the
174017	11	kingdoms
174018	11	of
174019	11	this
174020	11	world
174021	11	are
174022	11	become
174023	11	the
174024	11	kingdoms
174025	11	of
174026	11	our
174027	11	lord
174028	11	and
174029	11	of
174030	11	his
174031	11	christ
174032	11	and
174033	11	he
174034	11	shall
174035	11	reign
174036	11	for
174037	11	ever
174038	11	and
174039	11	ever
174040	11	and
174041	11	the
174042	11	four
174043	11	and
174044	11	twenty
174045	11	elders
174046	11	which
174047	11	sat
174048	11	before
174049	11	god
174050	11	on
174051	11	their
174052	11	seats
174053	11	fell
174054	11	upon
174055	11	their
174056	11	faces
174057	11	and
174058	11	worshipped
174059	11	god
174060	11	saying
174061	11	we
174062	11	give
174063	11	thee
174064	11	thanks
174065	11	o
174066	11	lord
174067	11	god
174068	11	almighty
174069	11	which
174070	11	art
174071	11	and
174072	11	wast
174073	11	and
174074	11	art
174075	11	to
174076	11	come
174077	11	because
174078	11	thou
174079	11	hast
174080	11	taken
174081	11	to
174082	11	thee
174083	11	thy
174084	11	great
174085	11	power
174086	11	and
174087	11	hast
174088	11	reigned
174089	11	and
174090	11	the
174091	11	nations
174092	11	were
174093	11	angry
174094	11	and
174095	11	thy
174096	11	wrath
174097	11	is
174098	11	come
174099	11	and
174100	11	the
174101	11	time
174102	11	of
174103	11	the
174104	11	dead
174105	11	that
174106	11	they
174107	11	should
174108	11	be
174109	11	judged
174110	11	and
174111	11	that
174112	11	thou
174113	11	shouldest
174114	11	give
174115	11	reward
174116	11	unto
174117	11	thy
174118	11	servants
174119	11	the
174120	11	prophets
174121	11	and
174122	11	to
174123	11	the
174124	11	saints
174125	11	and
174126	11	them
174127	11	that
174128	11	fear
174129	11	thy
174130	11	name
174131	11	small
174132	11	and
174133	11	great
174134	11	and
174135	11	shouldest
174136	11	destroy
174137	11	them
174138	11	which
174139	11	destroy
174140	11	the
174141	11	earth
174142	11	and
174143	11	the
174144	11	temple
174145	11	of
174146	11	god
174147	11	was
174148	11	opened
174149	11	in
174150	11	heaven
174151	11	and
174152	11	there
174153	11	was
174154	11	seen
174155	11	in
174156	11	his
174157	11	temple
174158	11	the
174159	11	ark
174160	11	of
174161	11	his
174162	11	testament
174163	11	and
174164	11	there
174165	11	were
174166	11	lightnings
174167	11	and
174168	11	voices
174169	11	and
174170	11	thunderings
174171	11	and
174172	11	an
174173	11	earthquake
174174	11	and
174175	11	great
174176	11	hail
174177	12	and
174178	12	there
174179	12	appeared
174180	12	a
174181	12	great
174182	12	wonder
174183	12	in
174184	12	heaven
174185	12	a
174186	12	woman
174187	12	clothed
174188	12	with
174189	12	the
174190	12	sun
174191	12	and
174192	12	the
174193	12	moon
174194	12	under
174195	12	her
174196	12	feet
174197	12	and
174198	12	upon
174199	12	her
174200	12	head
174201	12	a
174202	12	crown
174203	12	of
174204	12	twelve
174205	12	stars
174206	12	and
174207	12	she
174208	12	being
174209	12	with
174210	12	child
174211	12	cried
174212	12	travailing
174213	12	in
174214	12	birth
174215	12	and
174216	12	pained
174217	12	to
174218	12	be
174219	12	delivered
174220	12	and
174221	12	there
174222	12	appeared
174223	12	another
174224	12	wonder
174225	12	in
174226	12	heaven
174227	12	and
174228	12	behold
174229	12	a
174230	12	great
174231	12	red
174232	12	dragon
174233	12	having
174234	12	seven
174235	12	heads
174236	12	and
174237	12	ten
174238	12	horns
174239	12	and
174240	12	seven
174241	12	crowns
174242	12	upon
174243	12	his
174244	12	heads
174245	12	and
174246	12	his
174247	12	tail
174248	12	drew
174249	12	the
174250	12	third
174251	12	part
174252	12	of
174253	12	the
174254	12	stars
174255	12	of
174256	12	heaven
174257	12	and
174258	12	did
174259	12	cast
174260	12	them
174261	12	to
174262	12	the
174263	12	earth
174264	12	and
174265	12	the
174266	12	dragon
174267	12	stood
174268	12	before
174269	12	the
174270	12	woman
174271	12	which
174272	12	was
174273	12	ready
174274	12	to
174275	12	be
174276	12	delivered
174277	12	for
174278	12	to
174279	12	devour
174280	12	her
174281	12	child
174282	12	as
174283	12	soon
174284	12	as
174285	12	it
174286	12	was
174287	12	born
174288	12	and
174289	12	she
174290	12	brought
174291	12	forth
174292	12	a
174293	12	man
174294	12	child
174295	12	who
174296	12	was
174297	12	to
174298	12	rule
174299	12	all
174300	12	nations
174301	12	with
174302	12	a
174303	12	rod
174304	12	of
174305	12	iron
174306	12	and
174307	12	her
174308	12	child
174309	12	was
174310	12	caught
174311	12	up
174312	12	unto
174313	12	god
174314	12	and
174315	12	to
174316	12	his
174317	12	throne
174318	12	and
174319	12	the
174320	12	woman
174321	12	fled
174322	12	into
174323	12	the
174324	12	wilderness
174325	12	where
174326	12	she
174327	12	hath
174328	12	a
174329	12	place
174330	12	prepared
174331	12	of
174332	12	god
174333	12	that
174334	12	they
174335	12	should
174336	12	feed
174337	12	her
174338	12	there
174339	12	a
174340	12	thousand
174341	12	two
174342	12	hundred
174343	12	and
174344	12	threescore
174345	12	days
174346	12	and
174347	12	there
174348	12	was
174349	12	war
174350	12	in
174351	12	heaven
174352	12	michael
174353	12	and
174354	12	his
174355	12	angels
174356	12	fought
174357	12	against
174358	12	the
174359	12	dragon
174360	12	and
174361	12	the
174362	12	dragon
174363	12	fought
174364	12	and
174365	12	his
174366	12	angels
174367	12	and
174368	12	prevailed
174369	12	not
174370	12	neither
174371	12	was
174372	12	their
174373	12	place
174374	12	found
174375	12	any
174376	12	more
174377	12	in
174378	12	heaven
174379	12	and
174380	12	the
174381	12	great
174382	12	dragon
174383	12	was
174384	12	cast
174385	12	out
174386	12	that
174387	12	old
174388	12	serpent
174389	12	called
174390	12	the
174391	12	devil
174392	12	and
174393	12	satan
174394	12	which
174395	12	deceiveth
174396	12	the
174397	12	whole
174398	12	world
174399	12	he
174400	12	was
174401	12	cast
174402	12	out
174403	12	into
174404	12	the
174405	12	earth
174406	12	and
174407	12	his
174408	12	angels
174409	12	were
174410	12	cast
174411	12	out
174412	12	with
174413	12	him
174414	12	and
174415	12	i
174416	12	heard
174417	12	a
174418	12	loud
174419	12	voice
174420	12	saying
174421	12	in
174422	12	heaven
174423	12	now
174424	12	is
174425	12	come
174426	12	salvation
174427	12	and
174428	12	strength
174429	12	and
174430	12	the
174431	12	kingdom
174432	12	of
174433	12	our
174434	12	god
174435	12	and
174436	12	the
174437	12	power
174438	12	of
174439	12	his
174440	12	christ
174441	12	for
174442	12	the
174443	12	accuser
174444	12	of
174445	12	our
174446	12	brethren
174447	12	is
174448	12	cast
174449	12	down
174450	12	which
174451	12	accused
174452	12	them
174453	12	before
174454	12	our
174455	12	god
174456	12	day
174457	12	and
174458	12	night
174459	12	and
174460	12	they
174461	12	overcame
174462	12	him
174463	12	by
174464	12	the
174465	12	blood
174466	12	of
174467	12	the
174468	12	lamb
174469	12	and
174470	12	by
174471	12	the
174472	12	word
174473	12	of
174474	12	their
174475	12	testimony
174476	12	and
174477	12	they
174478	12	loved
174479	12	not
174480	12	their
174481	12	lives
174482	12	unto
174483	12	the
174484	12	death
174485	12	therefore
174486	12	rejoice
